#,יום מכירה,חודש למכור,כתובת,חדרים,"מ""ר",סכום,מגמת שינוי,שונות
8659,10.08.2017,8,שפירא חיים משה,4.0,96.34,1820000.0,28% ב 7 שנים,4.0
8660,10.08.2017,8,זבוטינסקי,2.0,30.0,1200000.0,13% ב 2.9 שנים,4.482758620689656
8661,10.08.2017,8,ברץ יוסף,3.0,64.03,1345000.0,,0.0
8662,10.08.2017,8,,5.0,113.5,2505000.0,,0.0
8663,10.08.2017,8,פיכמן,5.0,127.0,2950000.0,,0.0
8664,10.08.2017,8,הדר,4.0,93.56,1750000.0,,0.0
8665,10.08.2017,8,החשמונאים,4.0,79.94,1450000.0,,0.0
8666,09.08.2017,8,הבקעה,4.0,83.0,1380000.0,,0.0
8667,09.08.2017,8,התנאים,2.5,43.9,970000.0,151% ב 15 שנים,10.066666666666666
8668,09.08.2017,8,החרצית,5.0,108.58,2355000.0,111% ב 13.9 שנים,7.985611510791367
8669,09.08.2017,8,הר הצופים,4.0,72.0,1640000.0,64% ב 5.3 שנים,12.075471698113208
8670,09.08.2017,8,השיטה,3.0,53.44,1195000.0,19% ב 2.4 שנים,7.916666666666667
8671,09.08.2017,8,ירושלים,3.0,54.88,1150000.0,,0.0
8672,09.08.2017,8,,5.0,126.0,2500000.0,,0.0
8673,09.08.2017,8,פיכמן,5.0,127.0,2950000.0,,0.0
8674,09.08.2017,8,שער ציון,4.0,84.0,1650000.0,,0.0
8675,08.08.2017,8,העבודה,3.0,49.5,1095000.0,38% ב 2 שנים,19.0
8676,08.08.2017,8,חלץ,4.0,93.0,1870000.0,,0.0
8677,08.08.2017,8,אילת,3.0,57.1,1115000.0,,0.0
8678,08.08.2017,8,אהרונוביץ,2.0,59.0,1375000.0,,0.0
8679,08.08.2017,8,לסקוב חיים,4.0,94.0,1860000.0,,0.0
8680,08.08.2017,8,שער ציון,4.0,87.0,1650000.0,,0.0
8681,07.08.2017,8,גאולים,3.0,55.83,1435000.0,151% ב 10.1 שנים,14.950495049504951
8682,07.08.2017,8,אנילביץ,4.0,74.7,1460000.0,56% ב 7.8 שנים,7.17948717948718
8683,07.08.2017,8,פרנק אנה,4.0,101.34,1660000.0,12% ב 6.4 שנים,1.875
8684,07.08.2017,8,יוספטל,4.0,75.3,1530000.0,,0.0
8685,07.08.2017,8,אילת,4.0,81.0,1345000.0,,0.0
8686,07.08.2017,8,מעלות,3.0,57.0,1300000.0,,0.0
8687,07.08.2017,8,יטבתה,2.0,57.5,1660000.0,,0.0
8688,07.08.2017,8,אילת,0.0,27.02,810000.0,,0.0
8689,07.08.2017,8,קוגל,3.0,47.5,1165000.0,,0.0
8690,06.08.2017,8,בן גוריון,4.0,98.7,850000.0,,0.0
8691,06.08.2017,8,אילת,3.0,48.3,555000.0,48% ב 2.7 שנים,17.777777777777775
8692,06.08.2017,8,התנאים,3.0,54.8,1150000.0,53% ב 6.1 שנים,8.688524590163935
8693,06.08.2017,8,איריס,4.0,93.0,1878000.0,,0.0
8694,05.08.2017,8,שרת משה,3.0,71.0,1370000.0,-1% ב 1.6 שנים,-0.625
8695,04.08.2017,8,גוש עציון,4.0,75.37,1640000.0,164% ב 17.6 שנים,9.318181818181817
8696,04.08.2017,8,התאנה,3.0,80.0,1579000.0,,0.0
8697,04.08.2017,8,קראוזה,3.0,66.0,1450000.0,,0.0
8698,03.08.2017,8,אילת,2.0,34.9,950000.0,53% ב 4.7 שנים,11.27659574468085
8699,03.08.2017,8,שרת משה,2.5,47.08,950000.0,2% ב 1.3 שנים,1.5384615384615383
8700,03.08.2017,8,הר הצופים,4.5,0.0,1965000.0,,0.0
8701,03.08.2017,8,"החי""ם",3.0,91.0,1150000.0,,0.0
8702,03.08.2017,8,ברזילי ישראל,2.0,48.47,665000.0,,0.0
8703,03.08.2017,8,,5.0,111.6,2870000.0,,0.0
8704,03.08.2017,8,ארן זלמן,3.5,67.95,1380000.0,,0.0
8705,02.08.2017,8,אילת,3.0,60.7,1230000.0,279% ב 19.2 שנים,14.53125
8706,02.08.2017,8,רבינוביץ יהושע,4.0,99.0,1775000.0,115% ב 18.5 שנים,6.216216216216216
8707,02.08.2017,8,הצפירה,4.0,86.0,1670000.0,73% ב 1.5 שנים,48.666666666666664
8708,02.08.2017,8,אילת,4.0,85.71,1600000.0,202% ב 13.7 שנים,14.744525547445257
8709,02.08.2017,8,בית לחם,3.0,62.5,1628000.0,194% ב 11.6 שנים,16.724137931034484
8710,02.08.2017,8,שמר נעמי,5.0,128.0,3000000.0,62% ב 7.4 שנים,8.378378378378377
8711,02.08.2017,8,"ביל""ו",3.0,48.86,1370000.0,19% ב 3.7 שנים,5.135135135135135
8712,02.08.2017,8,הר הצופים,4.0,120.0,1965000.0,,0.0
8713,02.08.2017,8,"י""א הספורטאים",8.0,280.0,2800000.0,,0.0
8714,02.08.2017,8,חנקין,4.0,95.0,2195000.0,,0.0
8715,02.08.2017,8,הניצנים,2.5,50.5,1300000.0,,0.0
8716,02.08.2017,8,המצודה,3.0,65.5,1330000.0,,0.0
8717,02.08.2017,8,אימבר,4.5,75.9,1840000.0,,0.0
8718,02.08.2017,8,התנאים,3.0,54.9,637500.0,149% ב 19.5 שנים,7.641025641025641
8719,02.08.2017,8,צ'לנוב,4.0,88.89,1680000.0,,0.0
8720,02.08.2017,8,ויצמן,2.5,65.0,1260000.0,,0.0
8721,01.08.2017,8,חנקין,4.0,95.0,2195000.0,,0.0
8722,01.08.2017,8,חנקין,3.0,70.0,2000000.0,,0.0
8723,31.07.2017,7,חנקין,3.0,70.0,2000000.0,,0.0
8724,30.07.2017,7,ההסתדרות,2.5,56.2,1300000.0,18% ב 2 שנים,9.0
8725,27.07.2017,7,אלעזר דוד,4.0,92.45,2100000.0,101% ב 14 שנים,7.214285714285714
8726,26.07.2017,7,עין יהב,3.0,49.5,1050000.0,117% ב 19.5 שנים,6.0
8727,26.07.2017,7,בר אילן,4.0,89.8,1700000.0,26% ב 5 שנים,5.2
8728,26.07.2017,7,רוטשילד,4.0,86.2,1450000.0,81% ב 9.9 שנים,8.181818181818182
8729,26.07.2017,7,ברץ יוסף,4.0,101.0,1865000.0,,0.0
8730,26.07.2017,7,התחיה,3.0,78.23,1760000.0,,0.0
8731,25.07.2017,7,עין יהב,3.0,49.5,800000.0,92% ב 9 שנים,10.222222222222221
8732,25.07.2017,7,הברוש,3.0,45.08,1400000.0,38% ב 7.3 שנים,5.205479452054795
8733,25.07.2017,7,בית לחם,4.0,75.4,1380000.0,,0.0
8734,25.07.2017,7,הופיין,2.0,40.26,1050000.0,,0.0
8735,25.07.2017,7,אלקלעי,3.0,70.27,1717000.0,,0.0
8736,25.07.2017,7,אפעל,4.0,82.0,1650000.0,,0.0
8737,24.07.2017,7,שנקר,3.5,80.55,1800000.0,12% ב 4.5 שנים,2.6666666666666665
8738,24.07.2017,7,הדס,5.0,105.46,2480000.0,45% ב 7.2 שנים,6.25
8739,24.07.2017,7,מפרץ שלמה,4.0,83.0,1600000.0,10% ב 4.4 שנים,2.2727272727272725
8740,24.07.2017,7,"אלופי צה""ל",4.0,86.5,1710000.0,,0.0
8741,24.07.2017,7,,5.0,131.0,2700000.0,,0.0
8742,24.07.2017,7,זאבי רחבעם,5.0,104.0,2325000.0,,0.0
8743,24.07.2017,7,,5.0,120.1,2705000.0,,0.0
8744,23.07.2017,7,קרן קיימת,4.0,66.0,1600000.0,258% ב 19.5 שנים,13.23076923076923
8745,23.07.2017,7,רבינוביץ יהושע,4.0,88.0,2100000.0,96% ב 17.5 שנים,5.485714285714286
8746,23.07.2017,7,יפה אברהם,3.0,77.75,1760000.0,33% ב 4 שנים,8.25
8747,23.07.2017,7,קראוזה,3.0,54.95,1554000.0,131% ב 9.6 שנים,13.645833333333334
8748,23.07.2017,7,השחף,4.5,105.9,1800000.0,16% ב 7 שנים,2.2857142857142856
8749,23.07.2017,7,האורגים,0.0,116.52,1000000.0,,0.0
8750,23.07.2017,7,זאבי רחבעם,5.0,104.0,2325000.0,,0.0
8751,23.07.2017,7,אילת,0.0,29.4,800000.0,,0.0
8752,23.07.2017,7,השומר,4.0,85.0,2300000.0,,0.0
8753,23.07.2017,7,שפרינצק,2.5,36.0,1060000.0,,0.0
8754,23.07.2017,7,שער ציון,4.0,94.0,1650000.0,,0.0
8755,22.07.2017,7,שער ציון,4.0,94.0,1650000.0,,0.0
8756,22.07.2017,7,השומר,4.0,85.0,2300000.0,,0.0
8757,21.07.2017,7,הערבה,3.0,58.2,1210000.0,34% ב 2 שנים,17.0
8758,20.07.2017,7,יטבתה,2.0,35.3,1350000.0,47% ב 2 שנים,23.5
8759,20.07.2017,7,רבינוביץ יהושע,3.5,75.5,1885000.0,129% ב 11.7 שנים,11.025641025641026
8760,20.07.2017,7,בית לחם,4.0,75.4,1525000.0,85% ב 5.5 שנים,15.454545454545455
8761,20.07.2017,7,ברנר,4.0,70.6,1295000.0,12% ב 1.8 שנים,6.666666666666666
8762,20.07.2017,7,אהרונוביץ,5.0,113.0,2115000.0,,0.0
8763,20.07.2017,7,השומר,4.0,98.0,1995000.0,,0.0
8764,20.07.2017,7,דרורי אמיר,6.0,238.0,3750000.0,,0.0
8765,20.07.2017,7,ההסתדרות,4.0,82.6,1836000.0,,0.0
8766,20.07.2017,7,פרוג,4.0,86.0,2120000.0,,0.0
8767,20.07.2017,7,"אלופי צה""ל",5.0,129.47,2250000.0,,0.0
8768,20.07.2017,7,הלוחמים,3.0,60.1,1240000.0,,0.0
8769,20.07.2017,7,ההסתדרות,3.0,58.18,1370000.0,,0.0
8770,20.07.2017,7,צבי תדמור,5.0,130.0,2619000.0,,0.0
8771,19.07.2017,7,פרופ' שור,0.0,58.4,1315000.0,24% ב 7.5 שנים,3.2
8772,19.07.2017,7,ז'ן ז'ורס,2.5,41.0,1200000.0,,0.0
8773,19.07.2017,7,צבי תדמור,5.0,130.0,2620000.0,,0.0
8774,19.07.2017,7,קוגל,0.0,117.4,3175000.0,,0.0
8775,18.07.2017,7,ההסתדרות,4.0,108.6,1660000.0,,0.0
8776,18.07.2017,7,זאבי רחבעם,5.0,102.0,1870000.0,,0.0
8777,18.07.2017,7,אלעזר דוד,4.0,90.43,2235000.0,,0.0
8778,17.07.2017,7,רבינוביץ יהושע,5.0,99.0,1875000.0,141% ב 18.1 שנים,7.790055248618784
8779,17.07.2017,7,אילת,3.0,62.4,1210000.0,42% ב 5.1 שנים,8.23529411764706
8780,17.07.2017,7,המעפילים,2.5,43.57,950000.0,7% ב 1 שנים,7.0
8781,17.07.2017,7,לסקוב חיים,4.0,84.0,1785000.0,146% ב 16 שנים,9.125
8782,17.07.2017,7,פרוג,3.0,57.5,1550000.0,139% ב 14.5 שנים,9.586206896551724
8783,17.07.2017,7,קלישר,2.0,49.19,1295000.0,44% ב 5.3 שנים,8.30188679245283
8784,17.07.2017,7,מקלף מרדכי,5.0,107.35,1820000.0,,0.0
8785,17.07.2017,7,זאבי רחבעם,5.0,103.0,1870000.0,,0.0
8786,17.07.2017,7,הטופז,5.0,210.0,2750000.0,,0.0
8787,16.07.2017,7,אילת,3.0,62.89,1220000.0,28% ב 3.9 שנים,7.17948717948718
8788,16.07.2017,7,שרת משה,4.0,77.46,1550000.0,,0.0
8789,16.07.2017,7,דגניה,5.0,115.2,2650000.0,,0.0
8790,16.07.2017,7,חנקין,3.0,71.0,1710000.0,,0.0
8791,16.07.2017,7,אילת,0.0,140.11,10000000.0,,0.0
8792,15.07.2017,7,דגניה,5.0,122.0,2650000.0,,0.0
8793,15.07.2017,7,חנקין,3.0,71.0,1710000.0,,0.0
8794,14.07.2017,7,גולומב,3.0,42.0,1170000.0,128% ב 10 שנים,12.8
8795,14.07.2017,7,סוקולוב,2.0,57.2,1130000.0,,0.0
8796,13.07.2017,7,אילת,2.0,43.9,210000.0,171% ב 14.2 שנים,12.042253521126762
8797,13.07.2017,7,השילוח,3.0,66.0,1200000.0,200% ב 9.8 שנים,20.408163265306122
8798,13.07.2017,7,יטבתה,2.0,35.3,1065000.0,134% ב 7.8 שנים,17.17948717948718
8799,13.07.2017,7,זאבי רחבעם,4.0,85.0,1695000.0,,0.0
8800,12.07.2017,7,אילת,3.0,43.12,1050000.0,43% ב 3.4 שנים,12.647058823529411
8801,12.07.2017,7,זאבי רחבעם,4.0,85.0,1695000.0,,0.0
8802,12.07.2017,7,פיכמן,5.5,110.0,2715000.0,,0.0
8803,11.07.2017,7,בעל שם טוב,3.0,54.82,1000000.0,0% ב 1.6 שנים,0.0
8804,11.07.2017,7,גולדה מאיר,4.0,98.44,2350000.0,,0.0
8805,11.07.2017,7,מקוה ישראל,3.0,49.6,1203000.0,,0.0
8806,11.07.2017,7,,5.0,116.0,2816000.0,,0.0
8807,11.07.2017,7,,5.0,116.0,2517000.0,,0.0
8808,11.07.2017,7,פיכמן,5.5,158.0,2715000.0,,0.0
8809,11.07.2017,7,,5.0,106.16,3100000.0,,0.0
8810,11.07.2017,7,ההסתדרות,3.0,54.3,1250000.0,,0.0
8811,10.07.2017,7,גולדה מאיר,4.0,93.48,1985000.0,65% ב 9 שנים,7.222222222222222
8812,10.07.2017,7,קפאח,2.0,40.07,1100000.0,,0.0
8813,10.07.2017,7,"אלופי צה""ל",3.0,66.0,1325000.0,,0.0
8814,10.07.2017,7,הלהב,0.0,128.7,789000.0,,0.0
8815,10.07.2017,7,הטייסים,3.0,67.0,1212000.0,,0.0
8816,09.07.2017,7,המרגנית,5.0,134.17,3150000.0,10% ב 3.2 שנים,3.125
8817,09.07.2017,7,ויצמן,4.0,76.0,1350000.0,147% ב 9.9 שנים,14.848484848484848
8818,09.07.2017,7,החשמונאים,4.0,75.25,1740000.0,126% ב 9.9 שנים,12.727272727272727
8819,09.07.2017,7,הוז דב,3.0,61.09,1080000.0,67% ב 7.7 שנים,8.7012987012987
8820,09.07.2017,7,קדושי בלזן,3.0,69.7,1125000.0,26% ב 4.5 שנים,5.777777777777778
8821,09.07.2017,7,ברזילי ישראל,2.0,48.13,1340000.0,52% ב 4.3 שנים,12.093023255813954
8822,09.07.2017,7,חנקין,4.0,102.0,1800000.0,,0.0
8823,09.07.2017,7,"אצ""ל",4.0,81.0,1350000.0,,0.0
8824,09.07.2017,7,שמריהו לוין,5.0,129.27,2285000.0,,0.0
8825,09.07.2017,7,לנדאו חיים,0.0,388.9,3400000.0,,0.0
8826,09.07.2017,7,קראוזה,3.0,52.5,1380000.0,,0.0
8827,09.07.2017,7,הדס,4.0,94.81,2190000.0,,0.0
8828,09.07.2017,7,זאבי רחבעם,3.0,65.53,1340000.0,,0.0
8829,08.07.2017,7,חנקין,4.0,102.0,1800000.0,,0.0
8830,07.07.2017,7,ארלוזורוב,5.0,102.3,2250000.0,14% ב 3.5 שנים,4.0
8831,07.07.2017,7,דרורי אמיר,5.0,110.0,2280000.0,,0.0
8832,07.07.2017,7,בן גוריון,3.0,63.0,600000.0,,0.0
8833,06.07.2017,7,רבינוביץ יהושע,0.0,0.0,275000.0,5% ב 2.4 שנים,2.0833333333333335
8834,06.07.2017,7,מקלף מרדכי,5.0,125.44,2350000.0,141% ב 16.1 שנים,8.757763975155278
8835,06.07.2017,7,אלעזר דוד,5.0,104.28,2270000.0,103% ב 14.9 שנים,6.912751677852349
8836,06.07.2017,7,הסנהדרין,3.0,55.0,1125000.0,78% ב 7.2 שנים,10.833333333333334
8837,06.07.2017,7,ז'בוטינסקי,4.0,87.0,1820000.0,40% ב 6 שנים,6.666666666666667
8838,06.07.2017,7,מולכו שלמה,5.0,92.0,2220000.0,19% ב 0.6 שנים,31.666666666666668
8839,06.07.2017,7,מקלף מרדכי,4.0,93.3,1500000.0,,0.0
8840,06.07.2017,7,,4.0,94.86,2410000.0,,0.0
8841,06.07.2017,7,חנקין,2.0,70.0,2000000.0,,0.0
8842,06.07.2017,7,,1.0,40.0,740000.0,,0.0
8843,06.07.2017,7,הרב קוק,3.0,59.5,1345000.0,,0.0
8844,06.07.2017,7,האלוף תמרי נחמיה,5.0,119.0,2600000.0,,0.0
8845,06.07.2017,7,הציונות,4.0,89.0,1950000.0,,0.0
8846,05.07.2017,7,החרצית,5.0,105.05,2270000.0,94% ב 14.5 שנים,6.482758620689655
8847,05.07.2017,7,הופיין,3.0,60.39,1529000.0,31% ב 5.5 שנים,5.636363636363637
8848,05.07.2017,7,,5.0,126.0,2540000.0,,0.0
8849,05.07.2017,7,חנקין,3.0,70.0,2000000.0,,0.0
8850,05.07.2017,7,הערבה,2.0,36.3,700000.0,,0.0
8851,05.07.2017,7,ז'בוטינסקי,4.0,87.0,1820000.0,,0.0
8852,05.07.2017,7,זבוטינסקי,3.0,58.0,1315000.0,,0.0
8853,05.07.2017,7,,5.0,113.5,2540000.0,,0.0
8854,05.07.2017,7,הציונות,4.0,89.0,1950000.0,,0.0
8855,05.07.2017,7,סעדיה גאון,3.0,62.25,1360000.0,,0.0
8856,05.07.2017,7,דגניה,5.0,130.0,2360000.0,,0.0
8857,04.07.2017,7,אחד במאי,2.0,38.0,950000.0,111% ב 18.4 שנים,6.032608695652175
8858,04.07.2017,7,גבעת התחמושת,3.0,59.0,1597000.0,-18% ב 1 שנים,-18.0
8859,04.07.2017,7,המרכבה,0.0,400.0,5649000.0,,0.0
8860,04.07.2017,7,שמואל הנגיד,5.0,100.04,1900000.0,,0.0
8861,04.07.2017,7,חנקין,0.0,40.9,480000.0,,0.0
8862,04.07.2017,7,שאלתיאל דוד,3.0,79.3,1660000.0,,0.0
8863,04.07.2017,7,חנקין,0.0,0.0,226000.0,,0.0
8864,04.07.2017,7,הרב הרצוג,4.0,95.85,1770000.0,,0.0
8865,03.07.2017,7,שער הגיא,6.0,136.9,2100000.0,18% ב 2.3 שנים,7.82608695652174
8866,03.07.2017,7,מעלות,3.0,54.9,1425000.0,115% ב 8.5 שנים,13.529411764705882
8867,02.07.2017,7,ביאליק,4.0,75.3,1510000.0,150% ב 10 שנים,15.0
8868,02.07.2017,7,קרן קיימת,2.0,59.0,902000.0,50% ב 8.9 שנים,5.617977528089887
8869,02.07.2017,7,ז'בוטינסקי,1.0,30.0,1200000.0,100% ב 7 שנים,14.285714285714286
8870,02.07.2017,7,היהלום,5.0,112.01,950000.0,35% ב 6.1 שנים,5.7377049180327875
8871,02.07.2017,7,חסדאי,2.5,55.49,1260000.0,40% ב 3.3 שנים,12.121212121212121
8872,02.07.2017,7,בעל שם טוב,0.0,28.6,555000.0,85% ב 0.9 שנים,94.44444444444444
8873,02.07.2017,7,צבי תדמור,5.0,130.0,2680000.0,,0.0
8874,02.07.2017,7,הסתת,0.0,658.8,6800000.0,,0.0
8875,02.07.2017,7,סוקולוב,4.0,77.0,1680000.0,,0.0
8876,02.07.2017,7,"אלופי צה""ל",4.0,88.0,1890000.0,,0.0
8877,02.07.2017,7,ברזביל,2.5,50.5,1050000.0,,0.0
8878,02.07.2017,7,,5.0,111.52,2400000.0,,0.0
8879,02.07.2017,7,"לח""י",2.5,50.5,1400000.0,,0.0
8880,01.07.2017,7,צבי תדמור,5.0,130.0,2680000.0,,0.0
8881,30.06.2017,6,דורי יעקב,3.0,65.0,1433000.0,52% ב 4.5 שנים,11.555555555555555
8882,30.06.2017,6,ברץ יוסף,3.0,63.3,1350000.0,155% ב 10.1 שנים,15.346534653465348
8883,30.06.2017,6,מסילת העולים,2.5,38.3,940000.0,,0.0
8884,30.06.2017,6,יום הכיפורים,3.0,62.1,1420000.0,,0.0
8885,30.06.2017,6,קראוזה,3.0,68.5,1250000.0,,0.0
8886,29.06.2017,6,מנור אהוד,5.0,110.0,2310000.0,16% ב 5 שנים,3.2
8887,29.06.2017,6,ארליך שמחה,4.0,99.0,1895000.0,26% ב 4.2 שנים,6.19047619047619
8888,29.06.2017,6,תמנע,0.0,131.0,950000.0,32% ב 4.5 שנים,7.111111111111111
8889,29.06.2017,6,ההסתדרות,3.0,62.84,1900000.0,,0.0
8890,29.06.2017,6,השומר,5.0,95.0,2340000.0,,0.0
8891,29.06.2017,6,קראוזה,3.0,73.75,1275000.0,,0.0
8892,29.06.2017,6,ארבע ארצות,5.5,160.0,2850000.0,,0.0
8893,28.06.2017,6,רמת הגולן,3.0,72.0,1570000.0,142% ב 18.5 שנים,7.675675675675675
8894,28.06.2017,6,אנילביץ,3.5,71.6,1550000.0,,0.0
8895,28.06.2017,6,ההסתדרות,5.0,115.0,2215000.0,85% ב 10.5 שנים,8.095238095238095
8896,28.06.2017,6,התומר,3.0,63.56,1750000.0,40% ב 6.2 שנים,6.451612903225806
8897,28.06.2017,6,מימון,3.0,58.55,1280000.0,6% ב 3.5 שנים,1.7142857142857142
8898,28.06.2017,6,שנקר,3.0,50.0,1375000.0,64% ב 5 שנים,12.8
8899,28.06.2017,6,דגניה,6.0,132.37,3535000.0,,0.0
8900,28.06.2017,6,,5.0,112.0,112660.0,,0.0
8901,28.06.2017,6,זבוטינסקי,2.0,42.0,500000.0,,0.0
8902,28.06.2017,6,דגניה,5.0,126.0,2650000.0,,0.0
8903,28.06.2017,6,הוז דב,3.0,82.06,1100000.0,,0.0
8904,28.06.2017,6,,5.0,115.0,755256.0,,0.0
8905,28.06.2017,6,הנוטרים,0.0,48.4,50000.0,,0.0
8906,28.06.2017,6,השומר,5.0,95.0,2340000.0,,0.0
8907,28.06.2017,6,,6.0,125.0,239430.0,,0.0
8908,28.06.2017,6,ז'בוטינסקי,3.5,0.0,1660000.0,,0.0
8909,27.06.2017,6,ארן זלמן,3.5,57.07,1620000.0,235% ב 16.2 שנים,14.506172839506174
8910,27.06.2017,6,בית לחם,3.0,62.0,1200000.0,20% ב 3 שנים,6.666666666666667
8911,27.06.2017,6,ויצמן,4.0,116.8,2270000.0,62% ב 4.8 שנים,12.916666666666668
8912,27.06.2017,6,גרינבוים,4.0,92.0,1650000.0,,0.0
8913,27.06.2017,6,,1.0,30.0,50000.0,,0.0
8914,27.06.2017,6,התחיה,4.0,96.17,1825000.0,,0.0
8915,27.06.2017,6,מבצע סיני,3.0,86.0,300001.0,,0.0
8916,27.06.2017,6,ז'בוטינסקי,3.0,77.0,1660000.0,,0.0
8917,27.06.2017,6,עין גדי,2.0,40.7,950000.0,,0.0
8918,27.06.2017,6,עמל,3.0,70.0,1590000.0,,0.0
8919,26.06.2017,6,זאבי רחבעם,2.0,52.92,1280000.0,196% ב 18.1 שנים,10.828729281767956
8920,26.06.2017,6,שמר נעמי,5.0,117.0,2505000.0,65% ב 8 שנים,8.125
8921,26.06.2017,6,ביאליק,3.5,76.93,1600000.0,36% ב 7.9 שנים,4.556962025316455
8922,26.06.2017,6,שמר נעמי,5.0,108.5,2700000.0,46% ב 7.5 שנים,6.133333333333334
8923,26.06.2017,6,קראוזה,3.0,60.0,1525000.0,8% ב 0.9 שנים,8.88888888888889
8924,26.06.2017,6,אביבים,3.0,49.6,1050000.0,,0.0
8925,26.06.2017,6,הרב הרצוג,2.0,47.05,1439000.0,,0.0
8926,26.06.2017,6,ברזביל,3.0,50.5,1210000.0,,0.0
8927,26.06.2017,6,הטייסים,2.0,52.7,1080000.0,,0.0
8928,26.06.2017,6,ירמיהו,6.0,114.2,2165000.0,,0.0
8929,26.06.2017,6,חנקין,2.0,40.33,466000.0,,0.0
8930,25.06.2017,6,ברנשטיין פרץ,3.5,65.91,1480000.0,149% ב 15.5 שנים,9.612903225806452
8931,25.06.2017,6,צבי תדמור,5.0,130.0,2680000.0,,0.0
8932,25.06.2017,6,,5.0,124.33,2730000.0,,0.0
8933,25.06.2017,6,אלעזר דוד,3.0,61.16,1500000.0,,0.0
8934,25.06.2017,6,"החי""ם",3.0,55.0,1150000.0,,0.0
8935,25.06.2017,6,אילת,3.0,74.94,1175000.0,,0.0
8936,24.06.2017,6,צבי תדמור,5.0,130.0,2680000.0,,0.0
8937,22.06.2017,6,גרינבוים,3.0,58.0,1380000.0,31% ב 3.8 שנים,8.157894736842106
8938,22.06.2017,6,זבוטינסקי,3.0,68.0,1400000.0,131% ב 9.9 שנים,13.232323232323232
8939,22.06.2017,6,המצודה,3.0,50.5,657500.0,-19% ב 16 שנים,-1.1875
8940,22.06.2017,6,שרת משה,3.0,76.0,1380000.0,15% ב 2.2 שנים,6.8181818181818175
8941,22.06.2017,6,"אלופי צה""ל",4.0,95.0,1710000.0,140% ב 13.2 שנים,10.606060606060607
8942,22.06.2017,6,רמת הגולן,3.0,52.0,1330000.0,68% ב 6.2 שנים,10.96774193548387
8943,22.06.2017,6,פהר אילונה,6.0,115.76,2220000.0,8% ב 5.5 שנים,1.4545454545454546
8944,22.06.2017,6,ז'ן ז'ורס,2.0,41.0,1280000.0,,0.0
8945,22.06.2017,6,מפרץ שלמה,4.0,112.0,1818000.0,,0.0
8946,21.06.2017,6,הופיין,4.0,91.35,1860000.0,39% ב 6.9 שנים,5.652173913043478
8947,21.06.2017,6,מפרץ שלמה,4.0,89.0,1880000.0,116% ב 9.6 שנים,12.083333333333334
8948,21.06.2017,6,יום הכיפורים,5.0,113.18,2250000.0,61% ב 6.8 שנים,8.970588235294118
8949,21.06.2017,6,סוקולוב,3.0,52.32,1100000.0,29% ב 1 שנים,29.0
8950,21.06.2017,6,חנקין,4.0,102.0,1800000.0,,0.0
8951,21.06.2017,6,יבניאלי שמואל,2.5,54.3,1180000.0,,0.0
8952,21.06.2017,6,אילת,4.0,95.81,1600000.0,,0.0
8953,21.06.2017,6,ראשון לציון,2.0,53.62,1440000.0,,0.0
8954,21.06.2017,6,רמת הגולן,4.0,99.0,1860000.0,,0.0
8955,20.06.2017,6,מונטיפיורי,4.0,72.63,1740000.0,125% ב 18.4 שנים,6.793478260869565
8956,20.06.2017,6,התומר,3.0,65.62,1700000.0,118% ב 13.3 שנים,8.87218045112782
8957,20.06.2017,6,מפרץ שלמה,3.5,68.22,1565000.0,36% ב 3.8 שנים,9.473684210526317
8958,20.06.2017,6,מעלות,3.0,57.0,1365000.0,,0.0
8959,20.06.2017,6,ההסתדרות,2.0,39.64,885000.0,,0.0
8960,20.06.2017,6,לילינבלום,4.0,109.33,2340000.0,,0.0
8961,20.06.2017,6,ויצמן,0.0,140.0,2400000.0,,0.0
8962,20.06.2017,6,רמת הגולן,4.0,99.0,1860000.0,,0.0
8963,20.06.2017,6,אורים,3.0,78.23,1320000.0,,0.0
8964,20.06.2017,6,התחיה,5.0,127.45,2500000.0,,0.0
8965,20.06.2017,6,חנקין,4.0,102.0,1800000.0,,0.0
8966,19.06.2017,6,אילת,3.0,79.27,1500000.0,87% ב 9.1 שנים,9.56043956043956
8967,19.06.2017,6,המלאכה,0.0,56.8,750000.0,87% ב 5.6 שנים,15.535714285714286
8968,19.06.2017,6,הגת,4.0,109.46,2220000.0,56% ב 5.3 שנים,10.566037735849058
8969,19.06.2017,6,קרן היסוד,4.0,98.67,1650000.0,3% ב 1.5 שנים,2.0
8970,19.06.2017,6,לילינבלום,4.0,109.0,2340000.0,,0.0
8971,19.06.2017,6,התקומה,3.0,34.9,1350000.0,,0.0
8972,19.06.2017,6,,4.0,120.0,1550000.0,,0.0
8973,19.06.2017,6,סוקולוב,3.0,65.1,700000.0,,0.0
8974,19.06.2017,6,ביאליק,4.0,101.36,1750000.0,,0.0
8975,18.06.2017,6,הלוחמים,3.0,59.96,1165000.0,137% ב 17.9 שנים,7.653631284916202
8976,18.06.2017,6,ההסתדרות,3.0,61.54,1210000.0,35% ב 6.8 שנים,5.147058823529412
8977,18.06.2017,6,שפרינצק,3.0,73.0,1520000.0,153% ב 10.4 שנים,14.711538461538462
8978,18.06.2017,6,"ד""ר כהן היינץ",3.0,61.0,1515000.0,,0.0
8979,18.06.2017,6,קרן היסוד,4.0,85.0,1780000.0,,0.0
8980,18.06.2017,6,הפורצים,3.0,66.0,1130000.0,,0.0
